[2020-03-14 16:08:13,183] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：login
[2020-03-14 16:40:56,558] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:40:56,720] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:41:03,401] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:41:03,546] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:54,401] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:54,861] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:55,053] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:55,238] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:55,361] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:55,507] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:55,644] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:42:59,008] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:42:59,074] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:00,668] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:43:00,734] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:02,114] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:43:02,184] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:03,896] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:43:03,957] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:05,616] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:43:05,701] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:07,504] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_role_auth
[2020-03-14 16:43:07,580] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:08,775] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:43:09,658] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:43:10,104] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:10,628] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:43:10,844] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:11,187] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:43:11,397] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:11,631] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:43:11,840] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:43:11,858] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:43:11,880] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:43:12,053] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:43:12,064] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:43:12,447] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:43:12,453] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:43:12,454] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:43:12,652] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:43:13,095] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:43:13,098] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:43:13,575] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:43:13,578] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:43:15,325] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:17,509] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:19,458] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:20,940] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:22,438] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:23,922] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:25,275] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:43:26,613] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_state
[2020-03-14 16:44:50,307] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:50,311] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:50,953] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:50,955] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:51,327] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:51,330] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:51,538] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:51,541] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:51,737] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:51,739] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:51,885] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:51,887] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,049] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,052] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,250] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,254] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,376] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,379] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,544] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,546] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,704] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,714] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:52,897] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:52,900] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:53,052] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:53,055] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:53,253] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:53,256] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:56,454] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:56,457] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:57,543] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:44:57,546] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:44:57,546] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:58,037] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:58,040] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:44:59,569] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:44:59,571] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:00,420] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:45:00,425] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:00,426] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:45:00,842] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:45:01,143] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:45:01,147] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:01,147] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:45:01,537] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:45:01,544] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:01,779] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:45:02,017] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:45:02,561] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:02,868] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:45:03,090] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:45:03,356] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:45:03,358] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:05,093] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:45:05,095] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:05,669] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:45:05,673] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:07,639] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:45:08,472] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:45:09,751] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:45:09,966] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:45:09,969] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:45:09,970] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:45:10,226] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:45:37,412] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:45:37,415] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:11,143] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：login
[2020-03-14 16:55:12,809] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_control_register
[2020-03-14 16:55:12,823] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_data_field
[2020-03-14 16:55:12,847] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_admin
[2020-03-14 16:55:12,857] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:55:12,864] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:12,875] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_region
[2020-03-14 16:55:12,894] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:55:12,909] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu
[2020-03-14 16:55:12,912] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:12,917] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:55:12,918] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_dtu_user
[2020-03-14 16:55:12,952] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:24,299] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_role
[2020-03-14 16:55:26,568] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:55:26,572] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:37,326] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:55:37,329] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:55:46,591] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:55:46,594] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:56:04,255] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:56:06,543] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:58:04,941] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:58:04,945] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:58:07,499] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:58:07,503] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:59:25,307] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:59:25,314] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:59:29,421] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:59:29,426] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:59:44,537] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:59:44,543] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 16:59:56,447] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 16:59:56,462] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:04,241] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:04,248] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:05,152] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:05,158] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:05,494] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:05,500] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:05,684] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:05,690] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:05,994] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:05,998] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:06,158] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:06,163] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:06,393] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:06,398] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:06,646] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:06,653] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:00:33,770] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:00:33,774] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:08:00,896] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_meter
[2020-03-14 17:08:00,908] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-03-14 17:08:05,064] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：update_meter
