[2020-02-24 00:00:59,705] [autoreload.py:578] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-02-24 00:01:01,511] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:01:01,531] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/css/font.css HTTP/1.1" 200 505
[2020-02-24 00:01:01,533] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/css/xadmin.css HTTP/1.1" 200 9946
[2020-02-24 00:01:01,536] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/layui.js HTTP/1.1" 200 6667
[2020-02-24 00:01:01,538] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/css/layui.css HTTP/1.1" 200 89020
[2020-02-24 00:01:01,541] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/js/xadmin.js HTTP/1.1" 200 16891
[2020-02-24 00:01:01,543] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
[2020-02-24 00:01:01,546] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/js/jquery.cookie.js HTTP/1.1" 200 3121
[2020-02-24 00:01:01,550] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/js/flow-meter.js HTTP/1.1" 200 1879
[2020-02-24 00:01:01,552] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/layer.js HTTP/1.1" 200 22041
[2020-02-24 00:01:01,567] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/font/iconfont.woff?v=240 HTTP/1.1" 200 26744
[2020-02-24 00:01:01,576] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/laydate.js HTTP/1.1" 200 27377
[2020-02-24 00:01:01,579] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/table.js HTTP/1.1" 200 30963
[2020-02-24 00:01:01,583] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425
[2020-02-24 00:01:01,585] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/element.js HTTP/1.1" 200 7264
[2020-02-24 00:01:01,590] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/css/modules/laydate/default/laydate.css?v=5.0.9 HTTP/1.1" 200 7537
[2020-02-24 00:01:01,594] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/laytpl.js HTTP/1.1" 200 1836
[2020-02-24 00:01:01,608] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/laypage.js HTTP/1.1" 200 4472
[2020-02-24 00:01:01,614] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/form.js HTTP/1.1" 200 9259
[2020-02-24 00:01:01,620] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/lib/layui/lay/modules/util.js HTTP/1.1" 200 3458
[2020-02-24 00:01:01,638] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:01:01,645] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 302
[2020-02-24 00:01:06,864] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:01:06,941] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:01:06,946] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 302
[2020-02-24 00:02:08,023] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:08,094] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:08,100] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 302
[2020-02-24 00:02:08,990] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_manufacturer
[2020-02-24 00:02:09,012] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:02:10,187] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_manufacturer
[2020-02-24 00:02:10,203] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:02:11,010] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:11,049] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:11,057] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 304
[2020-02-24 00:02:12,227] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：edit_manufacturer
[2020-02-24 00:02:12,241] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:02:13,924] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:13,973] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:13,979] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:14,080] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:14,115] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:14,120] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:14,464] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:14,509] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:14,514] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:14,633] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:14,690] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:14,695] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:14,816] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:14,851] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:14,856] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:14,985] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:15,031] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:15,036] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 305
[2020-02-24 00:02:27,183] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/add/ HTTP/1.1" 200 7817
[2020-02-24 00:02:37,722] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:37,724] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%221%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:38,303] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:38,305] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:38,500] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:38,502] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%22134%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:39,360] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:39,362] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%221347%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:39,477] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:39,479] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:40,030] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:40,032] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:40,368] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:40,370] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40q%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:40,553] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:40,555] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40qq%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:41,048] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:41,050] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40qq.%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:41,156] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:41,159] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40qq.c%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:41,255] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:41,257] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40qq.co%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:41,422] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_email_unique
[2020-02-24 00:02:41,424] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22email%22%3A%2213477%40qq.com%22%7D&action=check_email_unique HTTP/1.1" 200 68
[2020-02-24 00:02:42,481] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:42,483] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%221%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:42,880] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:42,881] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%2213%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:43,455] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:43,457] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%22138%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:44,487] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:44,490] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%221385%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:45,050] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:45,052] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%2213850%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:45,442] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:45,444] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%22138505%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:46,313] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:46,315] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%221385059%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:46,843] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:46,845] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%2213850592%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:47,273] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:47,276] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%22138505920%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:47,643] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:47,645] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%221385059207%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:47,849] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：check_phone_unique
[2020-02-24 00:02:47,852] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/user/?param=%7B%22phone%22%3A%2213850592076%22%7D&action=check_phone_unique HTTP/1.1" 200 68
[2020-02-24 00:02:55,883] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：create_manufacturer
[2020-02-24 00:02:55,892] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:02:57,199] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /manufacturer/view/ HTTP/1.1" 200 11306
[2020-02-24 00:02:57,241] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：query_manufacturer
[2020-02-24 00:02:57,250] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /handler/manufacturer/?action=query_manufacturer&page=1&limit=10 HTTP/1.1" 200 546
[2020-02-24 00:03:12,294] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:12,300] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:12,871] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:12,876] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:13,219] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:13,224] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:13,436] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:13,442] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:13,604] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:13,610] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:13,760] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:13,766] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:13,912] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
[2020-02-24 00:03:13,917] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /handler/manufacturer/ HTTP/1.1" 200 68
[2020-02-24 00:03:14,061] [common.py:63] [common:get_action_handler] [INFO]- 当前正在操作action：switch_manufacturer_state
